sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
;18;Session genius.core.session.Session@1879efce failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ExampleAgent;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@5e228a9b failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;ExampleAgent;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.686;20;;30rounds;Yes;No;4;0.44942;0.83136;0.06013;0.42260;2.78019;ExampleAgent@939;ExampleAgent@940;ExampleAgent@941;ABMPAgent2@942;0.7374999999999999;0.4494234741762295;0.8313578931102062;0.76190405;0.7374999999999999;0.4494234741762295;0.8313578931102062;0.76190405;0.7374999999999999;0.4494234741762295;0.8313578931102062;0.0;0.0;0.0;0.0;0.0;0.7374999999999999;0.4494234741762295;0.8313578931102062;0.76190405;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;19;Session genius.core.session.Session@40916f0 failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ExampleAgent;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@140a812c failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ABMPAgent2;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@303ef91c failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;ABMPAgent2;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@50c273c failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ABMPAgent2;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@5a36eea4 failed: Failed to execute protocol: null:[agents.ABMPAgent2, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ABMPAgent2;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@4918d52c failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@4f9ab8ea failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;BoulwareNegotiationParty;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@6c425988 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;BoulwareNegotiationParty;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;8;Session genius.core.session.Session@136842e7 failed: Failed to execute protocol: null:[agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;BoulwareNegotiationParty;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@1da6ce17 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ImprovedRandomAgent;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;11;Session genius.core.session.Session@36842398 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;ImprovedRandomAgent;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;15;Session genius.core.session.Session@57ad6655 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ImprovedRandomAgent;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;10;Session genius.core.session.Session@1123023b failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ImprovedRandomAgent;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@398e74f3 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ExampleAgent;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;17;Session genius.core.session.Session@16e99921 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;ExampleAgent;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;17;Session genius.core.session.Session@42c1203 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ExampleAgent;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;8;Session genius.core.session.Session@50251359 failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ExampleAgent;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;11;Session genius.core.session.Session@25c0210f failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ABMPAgent2;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;15;Session genius.core.session.Session@362304dc failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;ABMPAgent2;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;11;Session genius.core.session.Session@172b53a4 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ABMPAgent2;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;9;Session genius.core.session.Session@7a6e802a failed: Failed to execute protocol: null:[agents.ABMPAgent2, agents.ABMPAgent2, agents.ABMPAgent2, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ABMPAgent2;ABMPAgent2;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
